"subject_uri","subjectBirthDate","birthPlace","birthPoint","r_property","organisation","orgPoint"
"http://dbpedia.org/resource/Nicholas_Franklin_Roberts",1849-10-13,"http://dbpedia.org/resource/Seaboard,_North_Carolina","36.489444444444445 -77.43916666666667","almaMater","http://dbpedia.org/resource/Shaw_University","35.77117 -78.6361"
"http://dbpedia.org/resource/Andrew_Barclay_(mathematician)",1849,"http://dbpedia.org/resource/Roxburghshire","55.5 -2.5","almaMater","http://dbpedia.org/resource/University_of_Edinburgh","55.94738888888889 -3.1871944444444447"
"http://dbpedia.org/resource/Andrew_Barclay_(mathematician)",1849,"http://dbpedia.org/resource/Hawick","55.422 -2.787","almaMater","http://dbpedia.org/resource/University_of_Edinburgh","55.94738888888889 -3.1871944444444447"
"http://dbpedia.org/resource/W._W._Rouse_Ball",1850-08-14,"http://dbpedia.org/resource/London","51.507222222222225 -0.1275","almaMater","http://dbpedia.org/resource/Trinity_College,_Cambridge","52.207 0.1146"
"http://dbpedia.org/resource/Hjalmar_August_Schiøtz",1850-02-09,"http://dbpedia.org/resource/Stavanger","58.97 5.731388888888889","almaMater","http://dbpedia.org/resource/University_of_Oslo","59.93993611111111 10.722063888888888"
"http://dbpedia.org/resource/Ludwig_Stickelberger",1850-05-18,"http://dbpedia.org/resource/Buch,_Schaffhausen","47.71666666666667 8.783333333333333","almaMater","http://dbpedia.org/resource/Humboldt_University_of_Berlin","52.518055555555556 13.393333333333333"
"http://dbpedia.org/resource/W._W._Rouse_Ball",1850-08-14,"http://dbpedia.org/resource/Hampstead","51.5541 -0.1744","almaMater","http://dbpedia.org/resource/Trinity_College,_Cambridge","52.207 0.1146"
"http://dbpedia.org/resource/William_Mitchinson_Hicks",1850-09-23,"http://dbpedia.org/resource/Launceston,_Cornwall","50.637 -4.36","almaMater","http://dbpedia.org/resource/St_John's_College,_Cambridge","52.20805555555555 0.11666666666666667"
"http://dbpedia.org/resource/W._W._Rouse_Ball",1850-08-14,"http://dbpedia.org/resource/London","51.507222222222225 -0.1275","institution","http://dbpedia.org/resource/Trinity_College,_Cambridge","52.207 0.1146"
"http://dbpedia.org/resource/W._W._Rouse_Ball",1850-08-14,"http://dbpedia.org/resource/Hampstead","51.5541 -0.1744","institution","http://dbpedia.org/resource/Trinity_College,_Cambridge","52.207 0.1146"
"http://dbpedia.org/resource/Ellen_Hayes",1851-09-23,"http://dbpedia.org/resource/Granville,_Ohio","40.0675 -82.51222222222222","almaMater","http://dbpedia.org/resource/Oberlin_College","41.293055555555554 -82.22166666666666"
"http://dbpedia.org/resource/Edward_Mann_Langley",1851-01-22,"http://dbpedia.org/resource/Buckden,_Cambridgeshire","52.293446 -0.252419","almaMater","http://dbpedia.org/resource/Trinity_College,_Cambridge","52.207 0.1146"
"http://dbpedia.org/resource/Spiru_Haret",1851-02-15,"http://dbpedia.org/resource/Iași","47.16222222222222 27.58888888888889","almaMater","http://dbpedia.org/resource/University_of_Bucharest","44.43555555555555 26.101116666666666"
"http://dbpedia.org/resource/Ellen_Hayes",1851-09-23,"http://dbpedia.org/resource/Granville,_Ohio","40.0675 -82.51222222222222","institution","http://dbpedia.org/resource/University_of_Virginia","38.035555555555554 -78.50333333333333"
"http://dbpedia.org/resource/Ellen_Hayes",1851-09-23,"http://dbpedia.org/resource/Granville,_Ohio","40.0675 -82.51222222222222","institution","http://dbpedia.org/resource/Wellesley_College","42.2953 -71.3067"
"http://dbpedia.org/resource/Ellen_Hayes",1851-09-23,"http://dbpedia.org/resource/Granville,_Ohio","40.0675 -82.51222222222222","institution","http://dbpedia.org/resource/Adrian_College","41.898951 -84.058424"
"http://dbpedia.org/resource/Mathieu_Weill",1851-05-24,"http://dbpedia.org/resource/Alsace","48.5 7.5","institution","http://dbpedia.org/resource/Lycée_Chaptal","48.881258 2.319868"
"http://dbpedia.org/resource/Mathieu_Weill",1851-05-24,"http://dbpedia.org/resource/Haguenau","48.82 7.79","institution","http://dbpedia.org/resource/Lycée_Chaptal","48.881258 2.319868"
"http://dbpedia.org/resource/Spiru_Haret",1851-02-15,"http://dbpedia.org/resource/Iași","47.16222222222222 27.58888888888889","institution","http://dbpedia.org/resource/University_of_Bucharest","44.43555555555555 26.101116666666666"
"http://dbpedia.org/resource/Spiru_Haret",1851-02-15,"http://dbpedia.org/resource/Iași","47.16222222222222 27.58888888888889","institution","http://dbpedia.org/resource/Politehnica_University_of_Bucharest","44.43833333333333 26.051388888888887"
"http://dbpedia.org/resource/Giovanni_Frattini",1852-01-08,"http://dbpedia.org/resource/Rome","41.89333333333333 12.482777777777777","almaMater","http://dbpedia.org/resource/Sapienza_University_of_Rome","41.903333333333336 12.515833333333333"
"http://dbpedia.org/resource/Albin_Herzog",1852-10-26,"http://dbpedia.org/resource/Homburg,_Switzerland","47.63333333333333 9.016666666666667","almaMater","http://dbpedia.org/resource/ETH_Zurich","47.37638888888889 8.548055555555555"
"http://dbpedia.org/resource/Constantin_Le_Paige",1852-03-09,"http://dbpedia.org/resource/Liège","50.639722222222225 5.570555555555556","almaMater","http://dbpedia.org/resource/University_of_Liège","50.64083333333333 5.574722222222222"
"http://dbpedia.org/resource/William_Burnside",1852-07-02,"http://dbpedia.org/resource/London","51.507222222222225 -0.1275","almaMater","http://dbpedia.org/resource/Pembroke_College,_Cambridge","52.202 0.12"
"http://dbpedia.org/resource/William_Burnside",1852-07-02,"http://dbpedia.org/resource/London","51.507222222222225 -0.1275","almaMater","http://dbpedia.org/resource/St_John's_College,_Cambridge","52.20805555555555 0.11666666666666667"
"http://dbpedia.org/resource/Gustaf_Eneström",1852-09-05,"http://dbpedia.org/resource/Nora,_Sweden","59.516666666666666 15.033333333333333","almaMater","http://dbpedia.org/resource/Uppsala_University","59.8575 17.628888888888888"
"http://dbpedia.org/resource/François_Cosserat",1852-10-26,"http://dbpedia.org/resource/Douai","50.3714 3.08","almaMater","http://dbpedia.org/resource/École_des_ponts_ParisTech","48.84111111111111 2.5877777777777777"
"http://dbpedia.org/resource/Clarence_Abiathar_Waldo",1852-01-21,"http://dbpedia.org/resource/New_York_(state)","43.0 -76.0","almaMater","http://dbpedia.org/resource/Wesleyan_University","41.5556 -72.6558"
"http://dbpedia.org/resource/Clarence_Abiathar_Waldo",1852-01-21,"http://dbpedia.org/resource/New_York_(state)","43.0 -76.0","almaMater","http://dbpedia.org/resource/Syracuse_University","43.0376 -76.134"
"http://dbpedia.org/resource/Walter_Gröbli",1852-09-23,"http://dbpedia.org/resource/Oberuzwil","47.43333333333333 9.133333333333333","almaMater","http://dbpedia.org/resource/University_of_Göttingen","51.54194444444445 9.934444444444445"
"http://dbpedia.org/resource/Walter_Gröbli",1852-09-23,"http://dbpedia.org/resource/Oberuzwil","47.43333333333333 9.133333333333333","almaMater","http://dbpedia.org/resource/ETH_Zurich","47.37638888888889 8.548055555555555"
"http://dbpedia.org/resource/Johann_Heinrich_Graf",1852-08-16,"http://dbpedia.org/resource/Töss","47.5 8.7","almaMater","http://dbpedia.org/resource/University_of_Bern","46.950519 7.438109"
"http://dbpedia.org/resource/Johann_Heinrich_Graf",1852-08-16,"http://dbpedia.org/resource/Töss","47.5 8.7","almaMater","http://dbpedia.org/resource/ETH_Zurich","47.37638888888889 8.548055555555555"
"http://dbpedia.org/resource/R._V._Srinivasa_Aiyar",1852,"http://dbpedia.org/resource/Madras_Presidency","13.08 80.27","almaMater","http://dbpedia.org/resource/Government_Arts_College,_Kumbakonam","10.970819 79.381515"
"http://dbpedia.org/resource/Clarence_Abiathar_Waldo",1852-01-21,"http://dbpedia.org/resource/New_York_(state)","43.0 -76.0","institution","http://dbpedia.org/resource/Purdue_University","40.425 -86.92305555555555"
"http://dbpedia.org/resource/Clarence_Abiathar_Waldo",1852-01-21,"http://dbpedia.org/resource/New_York_(state)","43.0 -76.0","institution","http://dbpedia.org/resource/Washington_University_in_St._Louis","38.648 -90.305"
"http://dbpedia.org/resource/Gregorio_Ricci-Curbastro",1853-01-12,"http://dbpedia.org/resource/Lugo,_Emilia-Romagna","44.416666666666664 11.916666666666666","almaMater","http://dbpedia.org/resource/Sapienza_University_of_Rome","41.903333333333336 12.515833333333333"
"http://dbpedia.org/resource/G._B._Halsted",1853-11-25,"http://dbpedia.org/resource/Newark,_New_Jersey","40.72422 -74.172574","almaMater","http://dbpedia.org/resource/Princeton_University","40.34527777777778 -74.65611111111112"
"http://dbpedia.org/resource/G._B._Halsted",1853-11-25,"http://dbpedia.org/resource/Newark,_New_Jersey","40.72622 -74.175574","almaMater","http://dbpedia.org/resource/Princeton_University","40.34527777777778 -74.65611111111112"
"http://dbpedia.org/resource/G._B._Halsted",1853-11-25,"http://dbpedia.org/resource/Newark,_New_Jersey","40.72422 -74.172574","almaMater","http://dbpedia.org/resource/Johns_Hopkins_University","39.32888888888889 -76.62027777777777"
"http://dbpedia.org/resource/G._B._Halsted",1853-11-25,"http://dbpedia.org/resource/Newark,_New_Jersey","40.72622 -74.175574","almaMater","http://dbpedia.org/resource/Johns_Hopkins_University","39.32888888888889 -76.62027777777777"
"http://dbpedia.org/resource/G._B._Halsted",1853-11-25,"http://dbpedia.org/resource/Newark,_New_Jersey","40.72422 -74.172574","institution","http://dbpedia.org/resource/University_of_Northern_Colorado","40.404853 -104.696741"
"http://dbpedia.org/resource/G._B._Halsted",1853-11-25,"http://dbpedia.org/resource/Newark,_New_Jersey","40.72622 -74.175574","institution","http://dbpedia.org/resource/University_of_Northern_Colorado","40.404853 -104.696741"
"http://dbpedia.org/resource/G._B._Halsted",1853-11-25,"http://dbpedia.org/resource/Newark,_New_Jersey","40.72422 -74.172574","institution","http://dbpedia.org/resource/Kenyon_College","40.37638888888889 -82.39583333333333"
"http://dbpedia.org/resource/G._B._Halsted",1853-11-25,"http://dbpedia.org/resource/Newark,_New_Jersey","40.72622 -74.175574","institution","http://dbpedia.org/resource/Kenyon_College","40.37638888888889 -82.39583333333333"
"http://dbpedia.org/resource/Benjamin_Osgood_Peirce",1854-02-11,"http://dbpedia.org/resource/Beverly,_Massachusetts","42.55833333333333 -70.88","almaMater","http://dbpedia.org/resource/Leipzig_University","51.33888888888889 12.37861111111111"
"http://dbpedia.org/resource/Benjamin_Osgood_Peirce",1854-02-11,"http://dbpedia.org/resource/Beverly,_Massachusetts","42.558 -70.88","almaMater","http://dbpedia.org/resource/Leipzig_University","51.33888888888889 12.37861111111111"
"http://dbpedia.org/resource/Benjamin_Osgood_Peirce",1854-02-11,"http://dbpedia.org/resource/Beverly,_Massachusetts","42.55833333333333 -70.88","almaMater","http://dbpedia.org/resource/Harvard_University","42.37444444444444 -71.11694444444444"
"http://dbpedia.org/resource/Benjamin_Osgood_Peirce",1854-02-11,"http://dbpedia.org/resource/Beverly,_Massachusetts","42.558 -70.88","almaMater","http://dbpedia.org/resource/Harvard_University","42.37444444444444 -71.11694444444444"
"http://dbpedia.org/resource/Fredrik_Elfving",1854-12-09,"http://dbpedia.org/resource/Ekenäs,_Finland","59.975 23.433333333333334","almaMater","http://dbpedia.org/resource/University_of_Helsinki","60.169444444444444 24.95"
"http://dbpedia.org/resource/Hjalmar_Mellin",1854-06-19,"http://dbpedia.org/resource/Liminka","64.80833333333334 25.416666666666668","almaMater","http://dbpedia.org/resource/University_of_Helsinki","60.169444444444444 24.95"
"http://dbpedia.org/resource/Alfred_Lodge",1854,"http://dbpedia.org/resource/Penkhull","53.0007 -2.1968","almaMater","http://dbpedia.org/resource/Magdalen_College,_Oxford","51.752374 -1.247077"
"http://dbpedia.org/resource/Fredrik_Elfving",1854-12-09,"http://dbpedia.org/resource/Ekenäs,_Finland","59.975 23.433333333333334","institution","http://dbpedia.org/resource/University_of_Helsinki","60.169444444444444 24.95"
"http://dbpedia.org/resource/Hjalmar_Mellin",1854-06-19,"http://dbpedia.org/resource/Liminka","64.80833333333334 25.416666666666668","institution","http://dbpedia.org/resource/Helsinki_University_of_Technology","60.185833333333335 24.82777777777778"
"http://dbpedia.org/resource/Giuseppe_Veronese",1854-05-07,"http://dbpedia.org/resource/Chioggia","45.219643 12.278885","institution","http://dbpedia.org/resource/University_of_Padua","45.416666666666664 11.866666666666667"
"http://dbpedia.org/resource/Alfred_Lodge",1854,"http://dbpedia.org/resource/Penkhull","53.0007 -2.1968","institution","http://dbpedia.org/resource/Royal_Indian_Engineering_College","51.4402 -0.5701"
"http://dbpedia.org/resource/Alfred_Lodge",1854,"http://dbpedia.org/resource/Penkhull","53.0007 -2.1968","institution","http://dbpedia.org/resource/St_John's_College,_Oxford","51.75612 -1.258605"
"http://dbpedia.org/resource/William_Pitt_Durfee",1855-02-05,"http://dbpedia.org/resource/Livonia,_Michigan","42.397222222222226 -83.37361111111112","almaMater","http://dbpedia.org/resource/Johns_Hopkins_University","39.32888888888889 -76.62027777777777"
"http://dbpedia.org/resource/William_Pitt_Durfee",1855-02-05,"http://dbpedia.org/resource/Livonia,_Michigan","42.397222222222226 -83.37361111111112","almaMater","http://dbpedia.org/resource/University_of_Michigan","42.276944444444446 -83.73805555555556"
"http://dbpedia.org/resource/John_Steggall",1855-11-19,"http://dbpedia.org/resource/London","51.507222222222225 -0.1275","almaMater","http://dbpedia.org/resource/Trinity_College,_Cambridge","52.207 0.1146"
"http://dbpedia.org/resource/Giovanni_Battista_Guccia",1855-10-21,"http://dbpedia.org/resource/Palermo","38.111111111111114 13.351666666666667","almaMater","http://dbpedia.org/resource/Sapienza_University_of_Rome","41.903333333333336 12.515833333333333"
"http://dbpedia.org/resource/Adolf_Piltz",1855-12-08,"http://dbpedia.org/resource/Ilmenau","50.68388888888889 10.919444444444444","almaMater","http://dbpedia.org/resource/University_of_Jena","50.928333333333335 11.582222222222223"
"http://dbpedia.org/resource/Alfredo_Capelli",1855-08-05,"http://dbpedia.org/resource/Milan","45.466944444444444 9.19","almaMater","http://dbpedia.org/resource/Sapienza_University_of_Rome","41.903333333333336 12.515833333333333"
"http://dbpedia.org/resource/William_Pitt_Durfee",1855-02-05,"http://dbpedia.org/resource/Livonia,_Michigan","42.397222222222226 -83.37361111111112","institution","http://dbpedia.org/resource/Hobart_and_William_Smith_Colleges","42.857123 -76.985407"
"http://dbpedia.org/resource/Giovanni_Battista_Guccia",1855-10-21,"http://dbpedia.org/resource/Palermo","38.111111111111114 13.351666666666667","institution","http://dbpedia.org/resource/University_of_Palermo","38.1177 13.3701"
"http://dbpedia.org/resource/Adolf_Piltz",1855-12-08,"http://dbpedia.org/resource/Ilmenau","50.68388888888889 10.919444444444444","institution","http://dbpedia.org/resource/University_of_Jena","50.928333333333335 11.582222222222223"
"http://dbpedia.org/resource/Alfredo_Capelli",1855-08-05,"http://dbpedia.org/resource/Milan","45.466944444444444 9.19","institution","http://dbpedia.org/resource/University_of_Palermo","38.1177 13.3701"
"http://dbpedia.org/resource/Alfredo_Capelli",1855-08-05,"http://dbpedia.org/resource/Milan","45.466944444444444 9.19","institution","http://dbpedia.org/resource/University_of_Pavia","45.18666666666667 9.15638888888889"
"http://dbpedia.org/resource/Jadav_Chandra_Chakravarti",1855,"http://dbpedia.org/resource/Sirajganj_District","24.33 89.62","institution","http://dbpedia.org/resource/City_College,_Kolkata","22.5801231 88.3694173"
"http://dbpedia.org/resource/Jadav_Chandra_Chakravarti",1855,"http://dbpedia.org/resource/Sirajganj_District","24.33 89.62","institution","http://dbpedia.org/resource/Aligarh_Muslim_University","27.915 78.0788"
"http://dbpedia.org/resource/E._W._Hobson",1856-10-27,"http://dbpedia.org/resource/Derby","52.92166666666667 -1.4766666666666666","almaMater","http://dbpedia.org/resource/Royal_School_of_Mines","51.499796 -0.175699"
"http://dbpedia.org/resource/E._W._Hobson",1856-10-27,"http://dbpedia.org/resource/Derby","52.92166666666667 -1.4766666666666666","almaMater","http://dbpedia.org/resource/Christ's_College,_Cambridge","52.2063 0.1224"
"http://dbpedia.org/resource/Cargill_Gilston_Knott",1856-06-30,"http://dbpedia.org/resource/Penicuik","55.826 -3.22","almaMater","http://dbpedia.org/resource/University_of_Edinburgh","55.94738888888889 -3.1871944444444447"
"http://dbpedia.org/resource/Max_Margules",1856-04-23,"http://dbpedia.org/resource/Brody","50.083141 25.147651","almaMater","http://dbpedia.org/resource/University_of_Vienna","48.213055555555556 16.35972222222222"
"http://dbpedia.org/resource/Giacinto_Morera",1856-07-18,"http://dbpedia.org/resource/Novara","45.45 8.616666666666667","almaMater","http://dbpedia.org/resource/University_of_Turin","45.06944444444444 7.688888888888889"
"http://dbpedia.org/resource/E._W._Hobson",1856-10-27,"http://dbpedia.org/resource/Derby","52.92166666666667 -1.4766666666666666","institution","http://dbpedia.org/resource/Christ's_College,_Cambridge","52.2063 0.1224"
"http://dbpedia.org/resource/Max_Margules",1856-04-23,"http://dbpedia.org/resource/Brody","50.083141 25.147651","institution","http://dbpedia.org/resource/University_of_Vienna","48.213055555555556 16.35972222222222"
"http://dbpedia.org/resource/Émile_Picard",1856-07-24,"http://dbpedia.org/resource/Paris","48.856613 2.352222","institution","http://dbpedia.org/resource/École_Centrale_Paris","48.76577777777778 2.2884166666666665"
"http://dbpedia.org/resource/Alexander_Yule_Fraser",1857-05-03,"http://dbpedia.org/resource/Perth,_Scotland","56.395833333333336 -3.4333333333333336","almaMater","http://dbpedia.org/resource/University_of_Aberdeen","57.165 -2.1"
"http://dbpedia.org/resource/Aleksandr_Lyapunov",1857-06-06,"http://dbpedia.org/resource/Yaroslavl","57.61666666666667 39.85","almaMater","http://dbpedia.org/resource/Saint_Petersburg_State_University","59.942 30.299"
"http://dbpedia.org/resource/Aleksandr_Lyapunov",1857-06-06,"http://dbpedia.org/resource/Yaroslavl","57.61666666666667 39.85","institution","http://dbpedia.org/resource/Russian_Academy_of_Sciences","55.71083333333333 37.57805555555556"
"http://dbpedia.org/resource/Aleksandr_Lyapunov",1857-06-06,"http://dbpedia.org/resource/Yaroslavl","57.61666666666667 39.85","institution","http://dbpedia.org/resource/Saint_Petersburg_State_University","59.942 30.299"
"http://dbpedia.org/resource/Andrew_Forsyth",1858-06-18,"http://dbpedia.org/resource/Glasgow","55.861111111111114 -4.25","almaMater","http://dbpedia.org/resource/Trinity_College,_Cambridge","52.207 0.1146"
"http://dbpedia.org/resource/Giuseppe_Peano",1858-08-27,"http://dbpedia.org/resource/Cuneo","44.38944444444444 7.547777777777778","almaMater","http://dbpedia.org/resource/University_of_Turin","45.06944444444444 7.688888888888889"
"http://dbpedia.org/resource/Henry_Burchard_Fine",1858-09-14,"http://dbpedia.org/resource/Chambersburg,_Pennsylvania","39.9375 -77.66111111111111","almaMater","http://dbpedia.org/resource/Princeton_University","40.34527777777778 -74.65611111111112"
"http://dbpedia.org/resource/Giuseppe_Peano",1858-08-27,"http://dbpedia.org/resource/Piedmont","45.06666666666667 7.7","almaMater","http://dbpedia.org/resource/University_of_Turin","45.06944444444444 7.688888888888889"
"http://dbpedia.org/resource/Charlotte_Scott",1858-06-08,"http://dbpedia.org/resource/Lincoln,_England","53.22833333333333 -0.538888888888889","institution","http://dbpedia.org/resource/Bryn_Mawr_College","40.02638888888889 -75.31361111111111"
"http://dbpedia.org/resource/Henry_Burchard_Fine",1858-09-14,"http://dbpedia.org/resource/Chambersburg,_Pennsylvania","39.9375 -77.66111111111111","institution","http://dbpedia.org/resource/Princeton_University","40.34527777777778 -74.65611111111112"
"http://dbpedia.org/resource/Georg_Alexander_Pick",1859-08-10,"http://dbpedia.org/resource/Vienna","48.2 16.366666666666667","almaMater","http://dbpedia.org/resource/University_of_Vienna","48.213055555555556 16.35972222222222"
"http://dbpedia.org/resource/Adolf_Hurwitz",1859-03-26,"http://dbpedia.org/resource/Hildesheim","52.15 9.95","almaMater","http://dbpedia.org/resource/Leipzig_University","51.33888888888889 12.37861111111111"
"http://dbpedia.org/resource/Giulio_Vivanti",1859-05-24,"http://dbpedia.org/resource/Mantua","45.15638888888889 10.791666666666666","almaMater","http://dbpedia.org/resource/University_of_Bologna","44.49388888888889 11.342777777777778"
"http://dbpedia.org/resource/Giulio_Vivanti",1859-05-24,"http://dbpedia.org/resource/Mantua","45.15638888888889 10.791666666666666","almaMater","http://dbpedia.org/resource/University_of_Turin","45.06944444444444 7.688888888888889"
"http://dbpedia.org/resource/Giulio_Vivanti",1859-05-24,"http://dbpedia.org/resource/Mantua","45.15638888888889 10.791666666666666","institution","http://dbpedia.org/resource/University_of_Milan","45.46098888888889 9.194591666666666"
"http://dbpedia.org/resource/Carlo_Somigliana",1860-09-20,"http://dbpedia.org/resource/Como","45.81666666666667 9.083333333333334","almaMater","http://dbpedia.org/resource/Scuola_Normale_Superiore_di_Pisa","43.719611111111114 10.400225"
"http://dbpedia.org/resource/Vito_Volterra",1860-05-03,"http://dbpedia.org/resource/Ancona","43.61694444444444 13.516666666666667","almaMater","http://dbpedia.org/resource/University_of_Pisa","43.71650833333333 10.398458333333334"
"http://dbpedia.org/resource/Daniel_Barringer_(geologist)",1860-05-25,"http://dbpedia.org/resource/Raleigh,_North_Carolina","35.78 -78.64","almaMater","http://dbpedia.org/resource/Princeton_University","40.34527777777778 -74.65611111111112"
"http://dbpedia.org/resource/Daniel_Barringer_(geologist)",1860-05-25,"http://dbpedia.org/resource/Raleigh,_North_Carolina","35.78 -78.64","almaMater","http://dbpedia.org/resource/University_of_Pennsylvania","39.95 -75.19"
"http://dbpedia.org/resource/Daniel_Barringer_(geologist)",1860-05-25,"http://dbpedia.org/resource/Raleigh,_North_Carolina","35.78 -78.64","almaMater","http://dbpedia.org/resource/University_of_Virginia","38.035555555555554 -78.50333333333333"
"http://dbpedia.org/resource/Daniel_Barringer_(geologist)",1860-05-25,"http://dbpedia.org/resource/Raleigh,_North_Carolina","35.78 -78.64","almaMater","http://dbpedia.org/resource/Harvard_University","42.37444444444444 -71.11694444444444"
"http://dbpedia.org/resource/Frank_Morley",1860-09-09,"http://dbpedia.org/resource/Woodbridge,_Suffolk","52.09388888888889 1.32","almaMater","http://dbpedia.org/resource/King's_College,_Cambridge","52.2043 0.1162"
"http://dbpedia.org/resource/D'Arcy_Wentworth_Thompson",1860-05-02,"http://dbpedia.org/resource/Edinburgh","55.95333333333333 -3.1891666666666665","institution","http://dbpedia.org/resource/University_of_Cambridge","52.20527777777778 0.11722222222222221"
"http://dbpedia.org/resource/D'Arcy_Wentworth_Thompson",1860-05-02,"http://dbpedia.org/resource/Edinburgh","55.95333333333333 -3.1891666666666665","institution","http://dbpedia.org/resource/University_of_Edinburgh_Medical_School","55.92206111111111 -3.1366277777777776"
"http://dbpedia.org/resource/D'Arcy_Wentworth_Thompson",1860-05-02,"http://dbpedia.org/resource/Edinburgh","55.95333333333333 -3.1891666666666665","institution","http://dbpedia.org/resource/Trinity_College,_Cambridge","52.207 0.1146"
"http://dbpedia.org/resource/Frank_Morley",1860-09-09,"http://dbpedia.org/resource/Woodbridge,_Suffolk","52.09388888888889 1.32","institution","http://dbpedia.org/resource/Johns_Hopkins_University","39.32888888888889 -76.62027777777777"
"http://dbpedia.org/resource/Frank_Morley",1860-09-09,"http://dbpedia.org/resource/Woodbridge,_Suffolk","52.09388888888889 1.32","institution","http://dbpedia.org/resource/Haverford_College","40.00972222222222 -75.30722222222222"
"http://dbpedia.org/resource/Heinrich_Burkhardt",1861-10-15,"http://dbpedia.org/resource/Schweinfurt","50.05 10.233333333333333","almaMater","http://dbpedia.org/resource/University_of_Göttingen","51.54194444444445 9.934444444444445"
"http://dbpedia.org/resource/Heinrich_Burkhardt",1861-10-15,"http://dbpedia.org/resource/Schweinfurt","50.05 10.233333333333333","almaMater","http://dbpedia.org/resource/Technical_University_of_Munich","48.149 11.567"
"http://dbpedia.org/resource/Herbert_Ellsworth_Slaught",1861-07-21,"http://dbpedia.org/resource/Watkins_Glen,_New_York","42.38111111111111 -76.8711111111111","almaMater","http://dbpedia.org/resource/Colgate_University","42.81944444444444 -75.5363888888889"
"http://dbpedia.org/resource/William_John_Greenstreet",1861-08-18,"http://dbpedia.org/resource/Folkestone","51.081 1.166","almaMater","http://dbpedia.org/resource/St_John's_College,_Cambridge","52.20805555555555 0.11666666666666667"
"http://dbpedia.org/resource/Thomas_Heath_(classicist)",1861-10-05,"http://dbpedia.org/resource/North_Lincolnshire","53.6 -0.65","almaMater","http://dbpedia.org/resource/Trinity_College,_Cambridge","52.207 0.1146"
"http://dbpedia.org/resource/Robert_Fricke",1861-09-24,"http://dbpedia.org/resource/Helmstedt","52.22805555555556 11.010555555555555","almaMater","http://dbpedia.org/resource/Leipzig_University","51.33888888888889 12.37861111111111"
"http://dbpedia.org/resource/Ernst_Fiedler",1861-07-22,"http://dbpedia.org/resource/Chemnitz","50.833333333333336 12.916666666666666","almaMater","http://dbpedia.org/resource/ETH_Zurich","47.37638888888889 8.548055555555555"
"http://dbpedia.org/resource/Herbert_Ellsworth_Slaught",1861-07-21,"http://dbpedia.org/resource/New_York_(state)","43.0 -76.0","almaMater","http://dbpedia.org/resource/Colgate_University","42.81944444444444 -75.5363888888889"
"http://dbpedia.org/resource/Friedrich_Engel_(mathematician)",1861-12-26,"http://dbpedia.org/resource/Lugau","50.73833333333333 12.74638888888889","institution","http://dbpedia.org/resource/University_of_Giessen","50.58083333333333 8.676388888888889"
"http://dbpedia.org/resource/Friedrich_Engel_(mathematician)",1861-12-26,"http://dbpedia.org/resource/Lugau","50.73833333333333 12.74638888888889","institution","http://dbpedia.org/resource/University_of_Greifswald","54.094638 13.374626"
"http://dbpedia.org/resource/Marius_Lacombe",1862-02-07,"http://dbpedia.org/resource/Begnins","46.43333333333333 6.25","almaMater","http://dbpedia.org/resource/ETH_Zurich","47.37638888888889 8.548055555555555"
"http://dbpedia.org/resource/Fritz_Bützberger",1862-03-26,"http://dbpedia.org/resource/Bleienbach","47.18333333333333 7.75","almaMater","http://dbpedia.org/resource/University_of_Bern","46.950519 7.438109"
"http://dbpedia.org/resource/Fritz_Bützberger",1862-03-26,"http://dbpedia.org/resource/Bleienbach","47.18333333333333 7.75","almaMater","http://dbpedia.org/resource/ETH_Zurich","47.37638888888889 8.548055555555555"
"http://dbpedia.org/resource/E._H._Moore",1862-01-26,"http://dbpedia.org/resource/Marietta,_Ohio","39.416666666666664 -81.45","almaMater","http://dbpedia.org/resource/Yale_University","41.31638888888889 -72.92222222222222"
"http://dbpedia.org/resource/Cassius_Jackson_Keyser",1862-05-15,"http://dbpedia.org/resource/Ohio","40.0 -83.0","almaMater","http://dbpedia.org/resource/Columbia_University","40.8075 -73.96194444444444"
"http://dbpedia.org/resource/Cassius_Jackson_Keyser",1862-05-15,"http://dbpedia.org/resource/Rawson,_Ohio","40.956944444444446 -83.78472222222223","almaMater","http://dbpedia.org/resource/Columbia_University","40.8075 -73.96194444444444"
"http://dbpedia.org/resource/Domenico_Montesano",1863-12-22,"http://dbpedia.org/resource/Potenza","40.63333333333333 15.8","almaMater","http://dbpedia.org/resource/Sapienza_University_of_Rome","41.903333333333336 12.515833333333333"
"http://dbpedia.org/resource/Giovanni_Vailati",1863-04-24,"http://dbpedia.org/resource/Crema,_Lombardy","45.36666666666667 9.683333333333334","almaMater","http://dbpedia.org/resource/University_of_Turin","45.06944444444444 7.688888888888889"
"http://dbpedia.org/resource/Mellen_Woodman_Haskell",1863-03-17,"http://dbpedia.org/resource/Salem,_Massachusetts","42.519444444444446 -70.89722222222223","almaMater","http://dbpedia.org/resource/University_of_Göttingen","51.54194444444445 9.934444444444445"
"http://dbpedia.org/resource/Mellen_Woodman_Haskell",1863-03-17,"http://dbpedia.org/resource/Salem,_Massachusetts","42.519444444444446 -70.89722222222223","almaMater","http://dbpedia.org/resource/Harvard_University","42.37444444444444 -71.11694444444444"
