"subject_uri","subjectBirthDate","birthPlace","birthPoint","r_property","organisation","orgPoint"
"http://dbpedia.org/resource/James_Jeans",1877-09-11,"http://dbpedia.org/resource/Ormskirk","http://dbpedia.org/resource/Lancashire","almaMater","http://dbpedia.org/resource/Merchant_Taylors'_School,_Northwood","http://dbpedia.org/resource/England"
"http://dbpedia.org/resource/David_Drysdale_(mathematician)",1877-12-28,"http://dbpedia.org/resource/Dunfermline","http://dbpedia.org/resource/Scotland_national_rugby_union_team","almaMater","http://dbpedia.org/resource/University_of_Edinburgh","http://dbpedia.org/resource/Scotland"
"http://dbpedia.org/resource/David_Drysdale_(mathematician)",1877-12-28,"http://dbpedia.org/resource/Dunfermline","http://dbpedia.org/resource/United_Kingdom","almaMater","http://dbpedia.org/resource/University_of_Edinburgh","http://dbpedia.org/resource/Scotland"
"http://dbpedia.org/resource/Tommaso_Boggio",1877-12-22,"http://dbpedia.org/resource/Valperga","http://dbpedia.org/resource/Italy","institution","http://dbpedia.org/resource/University_of_Genoa","http://dbpedia.org/resource/Italy"
"http://dbpedia.org/resource/Tommaso_Boggio",1877-12-22,"http://dbpedia.org/resource/Valperga","http://dbpedia.org/resource/Italy","institution","http://dbpedia.org/resource/University_of_Turin","http://dbpedia.org/resource/Italy"
"http://dbpedia.org/resource/Jaan_Sarv",1877-12-21,"http://dbpedia.org/resource/Saru,_Estonia","http://dbpedia.org/resource/Estonia","institution","http://dbpedia.org/resource/University_of_Tartu","http://dbpedia.org/resource/Estonia"
"http://dbpedia.org/resource/Oliver_Edmunds_Glenn",1878-10-03,"http://dbpedia.org/resource/Moorefield,_Indiana","http://dbpedia.org/resource/United_States","almaMater","http://dbpedia.org/resource/University_of_Pennsylvania","http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Max_Dehn",1878-11-13,"http://dbpedia.org/resource/Hamburg","http://dbpedia.org/resource/Germany","institution","http://dbpedia.org/resource/Black_Mountain_College","http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Max_Dehn",1878-11-13,"http://dbpedia.org/resource/Hamburg","http://dbpedia.org/resource/Germany","institution","http://dbpedia.org/resource/University_of_Münster","http://dbpedia.org/resource/Germany"
"http://dbpedia.org/resource/Oliver_Edmunds_Glenn",1878-10-03,"http://dbpedia.org/resource/Moorefield,_Indiana","http://dbpedia.org/resource/United_States","institution","http://dbpedia.org/resource/University_of_Pennsylvania","http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Guido_Fubini",1879-01-19,"http://dbpedia.org/resource/Venice","http://dbpedia.org/resource/Italy","almaMater","http://dbpedia.org/resource/Scuola_Normale_Superiore_di_Pisa","http://dbpedia.org/resource/Italy"
"http://dbpedia.org/resource/Hans_Hahn_(mathematician)",1879-09-27,"http://dbpedia.org/resource/Vienna","http://dbpedia.org/resource/Austria","almaMater","http://dbpedia.org/resource/University_of_Vienna","http://dbpedia.org/resource/Austria"
"http://dbpedia.org/resource/Henri_Villat",1879-12-24,"http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/France","almaMater","http://dbpedia.org/resource/University_of_Montpellier","http://dbpedia.org/resource/France"
"http://dbpedia.org/resource/Henri_Villat",1879-12-24,"http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/France","institution","http://dbpedia.org/resource/University_of_Paris","http://dbpedia.org/resource/France"
"http://dbpedia.org/resource/Rudolf_Fueter",1880-06-30,"http://dbpedia.org/resource/Basel","http://dbpedia.org/resource/Switzerland","institution","http://dbpedia.org/resource/University_of_Zurich","http://dbpedia.org/resource/Switzerland"
"http://dbpedia.org/resource/Gustav_Herglotz",1881-02-02,"http://dbpedia.org/resource/Volary","http://dbpedia.org/resource/Czechia","almaMater","http://dbpedia.org/resource/Ludwig_Maximilian_University_of_Munich","http://dbpedia.org/resource/Germany"
"http://dbpedia.org/resource/Traian_Lalescu",1882-07-12,"http://dbpedia.org/resource/Bucharest","http://dbpedia.org/resource/Romania","almaMater","http://dbpedia.org/resource/University_of_Paris","http://dbpedia.org/resource/France"
"http://dbpedia.org/resource/Wacław_Sierpiński",1882-03-14,"http://dbpedia.org/resource/Warsaw","http://dbpedia.org/resource/Poland","almaMater","http://dbpedia.org/resource/University_of_Warsaw","http://dbpedia.org/resource/Poland"
"http://dbpedia.org/resource/Joseph_Wedderburn",1882-02-02,"http://dbpedia.org/resource/Forfar","http://dbpedia.org/resource/United_Kingdom","almaMater","http://dbpedia.org/resource/University_of_Edinburgh","http://dbpedia.org/resource/Scotland"
"http://dbpedia.org/resource/Paul_Koebe",1882-02-15,"http://dbpedia.org/resource/Luckenwalde","http://dbpedia.org/resource/http://dbpedia.org/resource/Germany","institution","http://dbpedia.org/resource/University_of_Jena","http://dbpedia.org/resource/Germany"
"http://dbpedia.org/resource/Konrad_Knopp",1882-07-22,"http://dbpedia.org/resource/Berlin","http://dbpedia.org/resource/Germany","institution","http://dbpedia.org/resource/University_of_Tübingen","http://dbpedia.org/resource/Germany"
"http://dbpedia.org/resource/Nikolai_Luzin",1883-12-09,"http://dbpedia.org/resource/Irkutsk","http://dbpedia.org/resource/Russia","almaMater","http://dbpedia.org/resource/Moscow_State_University","http://dbpedia.org/resource/Russia"
"http://dbpedia.org/resource/Ernst_Hellinger",1883-09-30,"http://dbpedia.org/resource/Strzegom","http://dbpedia.org/resource/Poland","institution","http://dbpedia.org/resource/Northwestern_University","http://dbpedia.org/resource/College_admissions_in_the_United_States"
"http://dbpedia.org/resource/Georges_Valiron",1884-09-07,"http://dbpedia.org/resource/Lyon","http://dbpedia.org/resource/France","almaMater","http://dbpedia.org/resource/University_of_Paris","http://dbpedia.org/resource/France"
"http://dbpedia.org/resource/Arthur_Wieferich",1884-04-27,"http://dbpedia.org/resource/Münster","http://dbpedia.org/resource/http://dbpedia.org/resource/Germany","almaMater","http://dbpedia.org/resource/University_of_Münster","http://dbpedia.org/resource/Germany"
"http://dbpedia.org/resource/Georges_Valiron",1884-09-07,"http://dbpedia.org/resource/Lyon","http://dbpedia.org/resource/France","institution","http://dbpedia.org/resource/University_of_Paris","http://dbpedia.org/resource/France"
"http://dbpedia.org/resource/Georges_Valiron",1884-09-07,"http://dbpedia.org/resource/Lyon","http://dbpedia.org/resource/France","institution","http://dbpedia.org/resource/University_of_Strasbourg","http://dbpedia.org/resource/France"
"http://dbpedia.org/resource/Arnaud_Denjoy",1884-01-05,"http://dbpedia.org/resource/Gers","http://dbpedia.org/resource/France","institution","http://dbpedia.org/resource/University_of_Paris","http://dbpedia.org/resource/France"
"http://dbpedia.org/resource/Arnaud_Denjoy",1884-01-05,"http://dbpedia.org/resource/Auch","http://dbpedia.org/resource/France","institution","http://dbpedia.org/resource/University_of_Paris","http://dbpedia.org/resource/France"
"http://dbpedia.org/resource/Solomon_Lefschetz",1884-09-03,"http://dbpedia.org/resource/Moscow","http://dbpedia.org/resource/Russia","institution","http://dbpedia.org/resource/National_Autonomous_University_of_Mexico","http://dbpedia.org/resource/Mexico"
"http://dbpedia.org/resource/Leonida_Tonelli",1885-04-19,"http://dbpedia.org/resource/Gallipoli,_Apulia","http://dbpedia.org/resource/Italy","almaMater","http://dbpedia.org/resource/University_of_Bologna","http://dbpedia.org/resource/Italy"
"http://dbpedia.org/resource/Theodor_Kaluza",1885-11-09,"http://dbpedia.org/resource/Opole","http://dbpedia.org/resource/Poland","almaMater","http://dbpedia.org/resource/University_of_Königsberg","http://dbpedia.org/resource/Prussia"
"http://dbpedia.org/resource/Niels_Bohr",1885-10-07,"http://dbpedia.org/resource/Copenhagen","http://dbpedia.org/resource/Denmark","almaMater","http://dbpedia.org/resource/University_of_Copenhagen","http://dbpedia.org/resource/Denmark"
"http://dbpedia.org/resource/Wilhelm_Blaschke",1885-09-13,"http://dbpedia.org/resource/Graz","http://dbpedia.org/resource/Austria","almaMater","http://dbpedia.org/resource/University_of_Vienna","http://dbpedia.org/resource/Austria"
"http://dbpedia.org/resource/Roland_Weitzenböck",1885-05-26,"http://dbpedia.org/resource/Kremsmünster","http://dbpedia.org/resource/Austria","almaMater","http://dbpedia.org/resource/University_of_Vienna","http://dbpedia.org/resource/Austria"
"http://dbpedia.org/resource/Nicolas_Minorsky",1885-09-23,"http://dbpedia.org/resource/Korcheva","http://dbpedia.org/resource/Russia","almaMater","http://dbpedia.org/resource/University_of_Pennsylvania","http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Robert_König",1885-04-11,"http://dbpedia.org/resource/Linz","http://dbpedia.org/resource/Austria","almaMater","http://dbpedia.org/resource/University_of_Vienna","http://dbpedia.org/resource/Austria"
"http://dbpedia.org/resource/Alfréd_Haar",1885-10-11,"http://dbpedia.org/resource/Budapest","http://dbpedia.org/resource/Hungary","institution","http://dbpedia.org/resource/University_of_Szeged","http://dbpedia.org/resource/Hungary"
"http://dbpedia.org/resource/Leonida_Tonelli",1885-04-19,"http://dbpedia.org/resource/Gallipoli,_Apulia","http://dbpedia.org/resource/Italy","institution","http://dbpedia.org/resource/University_of_Bologna","http://dbpedia.org/resource/Italy"
"http://dbpedia.org/resource/Leonida_Tonelli",1885-04-19,"http://dbpedia.org/resource/Gallipoli,_Apulia","http://dbpedia.org/resource/Italy","institution","http://dbpedia.org/resource/University_of_Cagliari","http://dbpedia.org/resource/Italy"
"http://dbpedia.org/resource/Leonida_Tonelli",1885-04-19,"http://dbpedia.org/resource/Gallipoli,_Apulia","http://dbpedia.org/resource/Italy","institution","http://dbpedia.org/resource/University_of_Parma","http://dbpedia.org/resource/Italy"
"http://dbpedia.org/resource/Leonida_Tonelli",1885-04-19,"http://dbpedia.org/resource/Gallipoli,_Apulia","http://dbpedia.org/resource/Italy","institution","http://dbpedia.org/resource/University_of_Pisa","http://dbpedia.org/resource/Italy"
"http://dbpedia.org/resource/Nicolas_Minorsky",1885-09-23,"http://dbpedia.org/resource/Korcheva","http://dbpedia.org/resource/Russia","institution","http://dbpedia.org/resource/University_of_Pennsylvania","http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Robert_König",1885-04-11,"http://dbpedia.org/resource/Linz","http://dbpedia.org/resource/Austria","institution","http://dbpedia.org/resource/University_of_Jena","http://dbpedia.org/resource/Germany"
"http://dbpedia.org/resource/Robert_König",1885-04-11,"http://dbpedia.org/resource/Linz","http://dbpedia.org/resource/Austria","institution","http://dbpedia.org/resource/University_of_Münster","http://dbpedia.org/resource/Germany"
"http://dbpedia.org/resource/Robert_König",1885-04-11,"http://dbpedia.org/resource/Linz","http://dbpedia.org/resource/Austria","institution","http://dbpedia.org/resource/University_of_Tübingen","http://dbpedia.org/resource/Germany"
"http://dbpedia.org/resource/Robert_König",1885-04-11,"http://dbpedia.org/resource/Linz","http://dbpedia.org/resource/Austria","institution","http://dbpedia.org/resource/Ludwig_Maximilian_University_of_Munich","http://dbpedia.org/resource/Germany"
"http://dbpedia.org/resource/Nelli_Neumann",1886-01-03,"http://dbpedia.org/resource/Wrocław","http://dbpedia.org/resource/Poland","almaMater","http://dbpedia.org/resource/University_of_Wrocław","http://dbpedia.org/resource/Poland"
"http://dbpedia.org/resource/Paul_Lévy_(mathematician)",1886-09-15,"http://dbpedia.org/resource/Paris","http://dbpedia.org/resource/France","almaMater","http://dbpedia.org/resource/University_of_Paris","http://dbpedia.org/resource/France"
"http://dbpedia.org/resource/Pia_Nalli",1886-02-10,"http://dbpedia.org/resource/Palermo","http://dbpedia.org/resource/Italy","almaMater","http://dbpedia.org/resource/University_of_Palermo","http://dbpedia.org/resource/Italy"
"http://dbpedia.org/resource/Walter_H._Schottky",1886-07-23,"http://dbpedia.org/resource/Zürich","http://dbpedia.org/resource/Switzerland","institution","http://dbpedia.org/resource/University_of_Jena","http://dbpedia.org/resource/Germany"
"http://dbpedia.org/resource/Walter_H._Schottky",1886-07-23,"http://dbpedia.org/resource/Zürich","http://dbpedia.org/resource/Switzerland","institution","http://dbpedia.org/resource/University_of_Würzburg","http://dbpedia.org/resource/Germany"
"http://dbpedia.org/resource/Stanisław_Leśniewski",1886-03-30,"http://dbpedia.org/resource/Serpukhov","http://dbpedia.org/resource/Russia","institution","http://dbpedia.org/resource/University_of_Warsaw","http://dbpedia.org/resource/Poland"
"http://dbpedia.org/resource/Marcel_Riesz",1886-11-16,"http://dbpedia.org/resource/Győr","http://dbpedia.org/resource/Hungary","institution","http://dbpedia.org/resource/Lund_University","http://dbpedia.org/resource/Sweden"
"http://dbpedia.org/resource/Pia_Nalli",1886-02-10,"http://dbpedia.org/resource/Palermo","http://dbpedia.org/resource/Italy","institution","http://dbpedia.org/resource/University_of_Cagliari","http://dbpedia.org/resource/Italy"
"http://dbpedia.org/resource/Pia_Nalli",1886-02-10,"http://dbpedia.org/resource/Palermo","http://dbpedia.org/resource/Italy","institution","http://dbpedia.org/resource/University_of_Catania","http://dbpedia.org/resource/Italy"
"http://dbpedia.org/resource/George_Pólya",1887-12-13,"http://dbpedia.org/resource/Budapest","http://dbpedia.org/resource/Hungary","almaMater","http://dbpedia.org/resource/Eötvös_Loránd_University","http://dbpedia.org/resource/Hungary"
"http://dbpedia.org/resource/Simion_Stoilow",1887-09-14,"http://dbpedia.org/resource/Bucharest","http://dbpedia.org/resource/Romania","almaMater","http://dbpedia.org/resource/University_of_Paris","http://dbpedia.org/resource/France"
"http://dbpedia.org/resource/Harald_Bohr",1887-04-22,"http://dbpedia.org/resource/Copenhagen","http://dbpedia.org/resource/Denmark","almaMater","http://dbpedia.org/resource/University_of_Copenhagen","http://dbpedia.org/resource/Denmark"
"http://dbpedia.org/resource/Johann_Radon",1887-12-16,"http://dbpedia.org/resource/Bohemia","http://dbpedia.org/resource/Czech_Republic","almaMater","http://dbpedia.org/resource/University_of_Vienna","http://dbpedia.org/resource/Austria"
"http://dbpedia.org/resource/Johann_Radon",1887-12-16,"http://dbpedia.org/resource/Děčín","http://dbpedia.org/resource/Czechia","almaMater","http://dbpedia.org/resource/University_of_Vienna","http://dbpedia.org/resource/Austria"
"http://dbpedia.org/resource/Erich_Hecke",1887-09-20,"http://dbpedia.org/resource/Buk,_Greater_Poland_Voivodeship","http://dbpedia.org/resource/Poland","institution","http://dbpedia.org/resource/University_of_Basel","http://dbpedia.org/resource/Switzerland"
"http://dbpedia.org/resource/Viktor_Trkal",1888-08-14,"http://dbpedia.org/resource/Ostřetín","http://dbpedia.org/resource/Czechia","almaMater","http://dbpedia.org/resource/Charles_University","http://dbpedia.org/resource/Czech_Republic"
"http://dbpedia.org/resource/Bhupati_Mohan_Sen",1888-01-03,"http://dbpedia.org/resource/Rajshahi","http://dbpedia.org/resource/Bangladesh","almaMater","http://dbpedia.org/resource/University_of_Calcutta","http://dbpedia.org/resource/India"
"http://dbpedia.org/resource/Georges_Darmois",1888-06-24,"http://dbpedia.org/resource/Éply","http://dbpedia.org/resource/France","almaMater","http://dbpedia.org/resource/University_of_Paris","http://dbpedia.org/resource/France"
"http://dbpedia.org/resource/Georges_Darmois",1888-06-24,"http://dbpedia.org/resource/Meurthe-et-Moselle","http://dbpedia.org/resource/France","almaMater","http://dbpedia.org/resource/University_of_Paris","http://dbpedia.org/resource/France"
"http://dbpedia.org/resource/Zygmunt_Janiszewski",1888-07-12,"http://dbpedia.org/resource/Warsaw","http://dbpedia.org/resource/Poland","almaMater","http://dbpedia.org/resource/University_of_Paris","http://dbpedia.org/resource/France"
"http://dbpedia.org/resource/Antonio_Signorini_(physicist)",1888-04-02,"http://dbpedia.org/resource/Arezzo","http://dbpedia.org/resource/Italy","almaMater","http://dbpedia.org/resource/University_of_Palermo","http://dbpedia.org/resource/Italy"
"http://dbpedia.org/resource/Hans_Thirring",1888-03-23,"http://dbpedia.org/resource/Vienna","http://dbpedia.org/resource/Austria","almaMater","http://dbpedia.org/resource/University_of_Vienna","http://dbpedia.org/resource/Austria"
"http://dbpedia.org/resource/Jacob_Tamarkin",1888-07-11,"http://dbpedia.org/resource/Chernihiv","http://dbpedia.org/resource/Ukraine","almaMater","http://dbpedia.org/resource/Saint_Petersburg_State_University","http://dbpedia.org/resource/Russia"
"http://dbpedia.org/resource/Inayatullah_Khan_Mashriqi",1888-08-25,"http://dbpedia.org/resource/Amritsar","http://dbpedia.org/resource/India","almaMater","http://dbpedia.org/resource/University_of_the_Punjab","http://dbpedia.org/resource/Pakistan"
"http://dbpedia.org/resource/Richard_Courant",1888-01-08,"http://dbpedia.org/resource/Lubliniec","http://dbpedia.org/resource/Poland","institution","http://dbpedia.org/resource/University_of_Münster","http://dbpedia.org/resource/Germany"
"http://dbpedia.org/resource/Richard_Courant",1888-01-08,"http://dbpedia.org/resource/Lubliniec","http://dbpedia.org/resource/Poland","institution","http://dbpedia.org/resource/New_York_University","http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Viktor_Trkal",1888-08-14,"http://dbpedia.org/resource/Ostřetín","http://dbpedia.org/resource/Czechia","institution","http://dbpedia.org/resource/Charles_University","http://dbpedia.org/resource/Czech_Republic"
"http://dbpedia.org/resource/Georges_Darmois",1888-06-24,"http://dbpedia.org/resource/Éply","http://dbpedia.org/resource/France","institution","http://dbpedia.org/resource/University_of_Paris","http://dbpedia.org/resource/France"
"http://dbpedia.org/resource/Giovanni_Sansone",1888-05-24,"http://dbpedia.org/resource/Porto_Empedocle","http://dbpedia.org/resource/Italy","institution","http://dbpedia.org/resource/University_of_Florence","http://dbpedia.org/resource/Italy"
"http://dbpedia.org/resource/Georges_Darmois",1888-06-24,"http://dbpedia.org/resource/Meurthe-et-Moselle","http://dbpedia.org/resource/France","institution","http://dbpedia.org/resource/University_of_Paris","http://dbpedia.org/resource/France"
"http://dbpedia.org/resource/Stefan_Mazurkiewicz",1888-09-25,"http://dbpedia.org/resource/Warsaw","http://dbpedia.org/resource/Poland","institution","http://dbpedia.org/resource/University_of_Warsaw","http://dbpedia.org/resource/Poland"
"http://dbpedia.org/resource/Zygmunt_Janiszewski",1888-07-12,"http://dbpedia.org/resource/Warsaw","http://dbpedia.org/resource/Poland","institution","http://dbpedia.org/resource/University_of_Warsaw","http://dbpedia.org/resource/Poland"
"http://dbpedia.org/resource/Hans_Thirring",1888-03-23,"http://dbpedia.org/resource/Vienna","http://dbpedia.org/resource/Austria","institution","http://dbpedia.org/resource/University_of_Vienna","http://dbpedia.org/resource/Austria"
"http://dbpedia.org/resource/Sydney_Chapman_(mathematician)",1888-01-29,"http://dbpedia.org/resource/Eccles,_Greater_Manchester","http://dbpedia.org/resource/United_Kingdom","institution","http://dbpedia.org/resource/Imperial_College_London","http://dbpedia.org/resource/United_Kingdom"
"http://dbpedia.org/resource/Iris_Runge",1888-06-01,"http://dbpedia.org/resource/Hanover","http://dbpedia.org/resource/http://dbpedia.org/resource/Germany","institution","http://dbpedia.org/resource/Humboldt_University_of_Berlin","http://dbpedia.org/resource/Germany"
"http://dbpedia.org/resource/Attilio_Palatini",1889-11-18,"http://dbpedia.org/resource/Treviso","http://dbpedia.org/resource/Italy","almaMater","http://dbpedia.org/resource/University_of_Padua","http://dbpedia.org/resource/Italy"
"http://dbpedia.org/resource/Georg_Feigl",1890-10-13,"http://dbpedia.org/resource/Hamburg","http://dbpedia.org/resource/Germany","almaMater","http://dbpedia.org/resource/University_of_Jena","http://dbpedia.org/resource/Germany"
"http://dbpedia.org/resource/Libera_Trevisani_Levi-Civita",1890-05-17,"http://dbpedia.org/resource/Verona","http://dbpedia.org/resource/Italy","almaMater","http://dbpedia.org/resource/University_of_Padua","http://dbpedia.org/resource/Italy"
"http://dbpedia.org/resource/Raymond_Woodard_Brink",1890-01-04,"http://dbpedia.org/resource/Newark,_New_Jersey","http://dbpedia.org/resource/United_States","almaMater","http://dbpedia.org/resource/Kansas_State_University","http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Erich_Kamke",1890-08-18,"http://dbpedia.org/resource/Malbork","http://dbpedia.org/resource/Poland","institution","http://dbpedia.org/resource/University_of_Tübingen","http://dbpedia.org/resource/Germany"
"http://dbpedia.org/resource/Johannes_van_der_Corput",1890-09-04,"http://dbpedia.org/resource/Rotterdam","http://dbpedia.org/resource/Netherlands","institution","http://dbpedia.org/resource/University_of_Fribourg","http://dbpedia.org/resource/Switzerland"
"http://dbpedia.org/resource/Johannes_van_der_Corput",1890-09-04,"http://dbpedia.org/resource/Rotterdam","http://dbpedia.org/resource/Netherlands","institution","http://dbpedia.org/resource/University_of_Groningen","http://dbpedia.org/resource/Netherlands"
"http://dbpedia.org/resource/Raymond_Woodard_Brink",1890-01-04,"http://dbpedia.org/resource/Newark,_New_Jersey","http://dbpedia.org/resource/United_States","institution","http://dbpedia.org/resource/University_of_Minnesota","http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Rodion_Kuzmin",1891-10-09,"http://dbpedia.org/resource/Haradok","http://dbpedia.org/resource/Belarus","almaMater","http://dbpedia.org/resource/Saint_Petersburg_State_University","http://dbpedia.org/resource/Russia"
"http://dbpedia.org/resource/Fredrik_Lange-Nielsen",1891-05-13,"http://dbpedia.org/resource/Eivindvik","http://dbpedia.org/resource/Norway","almaMater","http://dbpedia.org/resource/Norwegian_Military_Academy","http://dbpedia.org/resource/Norway"
"http://dbpedia.org/resource/Leopold_Vietoris",1891-06-04,"http://dbpedia.org/resource/Styria","http://dbpedia.org/resource/Austria","almaMater","http://dbpedia.org/resource/University_of_Vienna","http://dbpedia.org/resource/Austria"
"http://dbpedia.org/resource/Leopold_Vietoris",1891-06-04,"http://dbpedia.org/resource/Bad_Radkersburg","http://dbpedia.org/resource/Austria","almaMater","http://dbpedia.org/resource/University_of_Vienna","http://dbpedia.org/resource/Austria"
"http://dbpedia.org/resource/Abraham_Fraenkel",1891-02-17,"http://dbpedia.org/resource/Munich","http://dbpedia.org/resource/http://dbpedia.org/resource/Germany","almaMater","http://dbpedia.org/resource/University_of_Marburg","http://dbpedia.org/resource/Germany"
"http://dbpedia.org/resource/Jenő_Egerváry",1891-04-16,"http://dbpedia.org/resource/Debrecen","http://dbpedia.org/resource/Hungary","almaMater","http://dbpedia.org/resource/Eötvös_Loránd_University","http://dbpedia.org/resource/Hungary"
"http://dbpedia.org/resource/Ivan_Privalov",1891-02-11,"http://dbpedia.org/resource/Penza_Oblast","http://dbpedia.org/resource/Russia","almaMater","http://dbpedia.org/resource/Moscow_State_University","http://dbpedia.org/resource/Russia"
"http://dbpedia.org/resource/Abraham_Fraenkel",1891-02-17,"http://dbpedia.org/resource/Munich","http://dbpedia.org/resource/http://dbpedia.org/resource/Germany","institution","http://dbpedia.org/resource/Hebrew_University_of_Jerusalem","http://dbpedia.org/resource/Israel"
"http://dbpedia.org/resource/Carlo_Emilio_Bonferroni",1892-01-28,"http://dbpedia.org/resource/Bergamo","http://dbpedia.org/resource/Italy","almaMater","http://dbpedia.org/resource/University_of_Turin","http://dbpedia.org/resource/Italy"
"http://dbpedia.org/resource/Stefan_Banach",1892-03-30,"http://dbpedia.org/resource/Kraków","http://dbpedia.org/resource/Poland","almaMater","http://dbpedia.org/resource/Lviv_Polytechnic","http://dbpedia.org/resource/Ukraine"
"http://dbpedia.org/resource/Dmitrii_Menshov",1892-04-18,"http://dbpedia.org/resource/Moscow","http://dbpedia.org/resource/Russia","almaMater","http://dbpedia.org/resource/Moscow_State_University","http://dbpedia.org/resource/Russia"
"http://dbpedia.org/resource/Carlo_Emilio_Bonferroni",1892-01-28,"http://dbpedia.org/resource/Bergamo","http://dbpedia.org/resource/Italy","institution","http://dbpedia.org/resource/University_of_Florence","http://dbpedia.org/resource/Italy"
"http://dbpedia.org/resource/Carlo_Emilio_Bonferroni",1892-01-28,"http://dbpedia.org/resource/Bergamo","http://dbpedia.org/resource/Italy","institution","http://dbpedia.org/resource/University_of_Bari","http://dbpedia.org/resource/Italy"
"http://dbpedia.org/resource/Carlo_Emilio_Bonferroni",1892-01-28,"http://dbpedia.org/resource/Bergamo","http://dbpedia.org/resource/Italy","institution","http://dbpedia.org/resource/Polytechnic_University_of_Turin","http://dbpedia.org/resource/Italy"
"http://dbpedia.org/resource/Arnold_Walfisz",1892-07-02,"http://dbpedia.org/resource/Warsaw","http://dbpedia.org/resource/Poland","institution","http://dbpedia.org/resource/Tbilisi_State_University","http://dbpedia.org/resource/Georgia_(country)"
"http://dbpedia.org/resource/Dmitrii_Menshov",1892-04-18,"http://dbpedia.org/resource/Moscow","http://dbpedia.org/resource/Russia","institution","http://dbpedia.org/resource/Moscow_State_University","http://dbpedia.org/resource/Russia"
"http://dbpedia.org/resource/Harold_Thayer_Davis",1892-10-05,"http://dbpedia.org/resource/Beatrice,_Nebraska","http://dbpedia.org/resource/United_States","institution","http://dbpedia.org/resource/Northwestern_University","http://dbpedia.org/resource/College_admissions_in_the_United_States"
"http://dbpedia.org/resource/Cornelius_Lanczos",1893-02-02,"http://dbpedia.org/resource/Székesfehérvár","http://dbpedia.org/resource/Hungary","almaMater","http://dbpedia.org/resource/University_of_Szeged","http://dbpedia.org/resource/Hungary"
"http://dbpedia.org/resource/Bronisław_Knaster",1893-05-22,"http://dbpedia.org/resource/Warsaw","http://dbpedia.org/resource/Poland","almaMater","http://dbpedia.org/resource/University_of_Wrocław","http://dbpedia.org/resource/Poland"
"http://dbpedia.org/resource/Harald_Cramér",1893-09-25,"http://dbpedia.org/resource/Stockholm","http://dbpedia.org/resource/Sweden","almaMater","http://dbpedia.org/resource/Stockholm_University","http://dbpedia.org/resource/Sweden"
"http://dbpedia.org/resource/Reinhold_Strassmann",1893,"http://dbpedia.org/resource/Berlin","http://dbpedia.org/resource/Germany","almaMater","http://dbpedia.org/resource/University_of_Marburg","http://dbpedia.org/resource/Germany"
"http://dbpedia.org/resource/Cornelius_Lanczos",1893-02-02,"http://dbpedia.org/resource/Székesfehérvár","http://dbpedia.org/resource/Hungary","institution","http://dbpedia.org/resource/Purdue_University","http://dbpedia.org/resource/United_States"
"http://dbpedia.org/resource/Bronisław_Knaster",1893-05-22,"http://dbpedia.org/resource/Warsaw","http://dbpedia.org/resource/Poland","institution","http://dbpedia.org/resource/University_of_Wrocław","http://dbpedia.org/resource/Poland"
"http://dbpedia.org/resource/Cristóbal_de_Losada_y_Puga",1894-04-14,"http://dbpedia.org/resource/New_York_City","http://dbpedia.org/resource/United_States","almaMater","http://dbpedia.org/resource/National_University_of_Engineering","http://dbpedia.org/resource/Peru"
"http://dbpedia.org/resource/Cristóbal_de_Losada_y_Puga",1894-04-14,"http://dbpedia.org/resource/New_York_City","http://dbpedia.org/resource/United_States","almaMater","http://dbpedia.org/resource/National_University_of_San_Marcos","http://dbpedia.org/resource/Peru"
"http://dbpedia.org/resource/Alexandru_Froda",1894-07-16,"http://dbpedia.org/resource/Bucharest","http://dbpedia.org/resource/Romania","almaMater","http://dbpedia.org/resource/University_of_Paris","http://dbpedia.org/resource/France"
"http://dbpedia.org/resource/Aleksandr_Khinchin",1894-07-19,"http://dbpedia.org/resource/Kondrovo,_Kaluga_Oblast","http://dbpedia.org/resource/Russia","almaMater","http://dbpedia.org/resource/Moscow_State_University","http://dbpedia.org/resource/Russia"
"http://dbpedia.org/resource/Aleksandr_Khinchin",1894-07-19,"http://dbpedia.org/resource/Kondrovo,_Kaluga_Oblast","http://dbpedia.org/resource/Russia","institution","http://dbpedia.org/resource/Moscow_State_University","http://dbpedia.org/resource/Russia"
"http://dbpedia.org/resource/Gábor_Szegő",1895-01-20,"http://dbpedia.org/resource/Kunhegyes","http://dbpedia.org/resource/Hungary","almaMater","http://dbpedia.org/resource/University_of_Vienna","http://dbpedia.org/resource/Austria"
"http://dbpedia.org/resource/Wilhelm_Süss",1895-03-07,"http://dbpedia.org/resource/Frankfurt","http://dbpedia.org/resource/http://dbpedia.org/resource/Germany","institution","http://dbpedia.org/resource/University_of_Greifswald","http://dbpedia.org/resource/Germany"
